INFO:__main__:Params: {'cell_features': ['expression'], 'drug_features': ['descriptors'], 'dense': [1000, 1000, 1000], 'dense_feature_layers': [1000, 1000, 1000], 'activation': 'relu', 'loss': 'mse', 'optimizer': 'sgd', 'scaling': 'std', 'dropout': 0.0, 'epochs': 100, 'batch_size': 32, 'val_split': 0.2, 'cv': 1, 'cv_partition': 'overlapping', 'max_val_loss': 1.0, 'learning_rate': 0.001, 'base_lr': 0.001, 'residual': False, 'reduce_lr': False, 'warmup_lr': False, 'batch_normalization': False, 'feature_subsample': 0, 'rng_seed': 2017, 'save_path': 'save/combo', 'gen': False, 'use_combo_score': False, 'verbose': 1, 'timeout': 3600, 'train_bool': True, 'profiling': False, 'experiment_id': 'EXP000', 'run_id': 'RUN000', 'logfile': None, 'shuffle': False, 'ckpt_restart_mode': 'auto', 'ckpt_checksum': False, 'ckpt_skip_epochs': 0, 'ckpt_directory': './save', 'ckpt_save_best': True, 'ckpt_save_best_metric': 'val_loss', 'ckpt_save_weights_only': False, 'ckpt_save_interval': 0, 'ckpt_keep_mode': 'linear', 'ckpt_keep_limit': 1000000, 'use_landmark_genes': True, 'preprocess_rnaseq': 'none', 'response_url': None, 'cp': False, 'tb': False, 'use_mean_growth': False, 'exclude_cells': [], 'exclude_drugs': [], 'data_type': <class 'numpy.float32'>, 'output_dir': '/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/experiments/thetagpu/candle/Output/EXP000/RUN000'}
/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/src/scalbo/scalbo/benchmark/candle_combo.py:335: FutureWarning: The error_bad_lines argument has been deprecated and will be removed in a future version.


  df = NCI60.load_combo_response(
/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/src/scalbo/scalbo/benchmark/candle_combo.py:335: FutureWarning: The warn_bad_lines argument has been deprecated and will be removed in a future version.


  df = NCI60.load_combo_response(
INFO:__main__:Loaded 317899 unique (CL, D1, D2) response sets.
/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/build/ecp-candle-benchmarks/Pilot1/Combo/NCI60.py:544: FutureWarning: In a future version of pandas all arguments of DataFrame.drop except for the argument 'labels' will be keyword-only
  df2 = df.drop('CELLNAME', 1)
/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/build/ecp-candle-benchmarks/Pilot1/Combo/NCI60.py:386: FutureWarning: In a future version of pandas all arguments of DataFrame.drop except for the argument 'labels' will be keyword-only
  df2 = df.drop('NAME', 1)
INFO:__main__:Filtered down to 276112 rows with matching information.
INFO:__main__:Unique cell lines: 60
INFO:__main__:Unique drugs: 98
INFO:__main__:Distribution of dose response:
INFO:__main__:              GROWTH
count  276112.000000
mean        0.334128
std         0.526155
min        -1.000000
25%         0.059500
50%         0.420100
75%         0.780253
max         1.693300
INFO:__main__:Rows in train: 220890, val: 55222
INFO:__main__:Input features shapes:
INFO:__main__:  cell.expression: (942,)
INFO:__main__:  drug1.descriptors: (3839,)
INFO:__main__:  drug2.descriptors: (3839,)
INFO:__main__:Total input dimensions: 8620
WARNING:tensorflow:OMP_NUM_THREADS is no longer used by the default Keras config. To configure the number of threads, use tf.config.threading APIs.
WARNING:tensorflow:OMP_NUM_THREADS is no longer used by the default Keras config. To configure the number of threads, use tf.config.threading APIs.
INFO:__main__:Between random pairs in y_val:
INFO:__main__:  mse: 0.5504
INFO:__main__:  mae: 0.5816
INFO:__main__:  r2: -0.9890
INFO:__main__:  corr: 0.0055
/lus/grand/projects/datascience/regele/thetagpu/scaling/scalable-bo/build/dhenv/lib/python3.8/site-packages/keras/engine/training_v1.py:2057: UserWarning: `Model.state_updates` will be removed in a future version. This property should not be used in TensorFlow 2.0, as `updates` are applied automatically.
  updates = self.state_updates
DEBUG:__main__:[Epoch: 0] loss: 0.122677, mae: 0.265036, r2: 0.527815, val_loss: 0.102854, val_mae: 0.239322, val_r2: 0.603164
DEBUG:__main__:[Epoch: 1] loss: 0.094080, mae: 0.229084, r2: 0.636182, val_loss: 0.086119, val_mae: 0.216939, val_r2: 0.667695
DEBUG:__main__:[Epoch: 2] loss: 0.078356, mae: 0.207585, r2: 0.696351, val_loss: 0.074008, val_mae: 0.199720, val_r2: 0.712406
DEBUG:__main__:[Epoch: 3] loss: 0.067261, mae: 0.191267, r2: 0.738808, val_loss: 0.066142, val_mae: 0.188091, val_r2: 0.742817
DEBUG:__main__:[Epoch: 4] loss: 0.059948, mae: 0.179759, r2: 0.766786, val_loss: 0.061061, val_mae: 0.180385, val_r2: 0.762643
DEBUG:__main__:[Epoch: 5] loss: 0.054790, mae: 0.171304, r2: 0.786584, val_loss: 0.057156, val_mae: 0.174245, val_r2: 0.778245
DEBUG:__main__:[Epoch: 6] loss: 0.050779, mae: 0.164597, r2: 0.802032, val_loss: 0.054095, val_mae: 0.169263, val_r2: 0.789803
DEBUG:__main__:[Epoch: 7] loss: 0.047514, mae: 0.158966, r2: 0.814620, val_loss: 0.051384, val_mae: 0.164778, val_r2: 0.800243
DEBUG:__main__:[Epoch: 8] loss: 0.044781, mae: 0.154144, r2: 0.825176, val_loss: 0.049234, val_mae: 0.161094, val_r2: 0.808328
DEBUG:__main__:[Epoch: 9] loss: 0.042435, mae: 0.149881, r2: 0.834258, val_loss: 0.047337, val_mae: 0.157756, val_r2: 0.815546
DEBUG:__main__:[Epoch: 10] loss: 0.040428, mae: 0.146115, r2: 0.842050, val_loss: 0.045612, val_mae: 0.154618, val_r2: 0.822335
DEBUG:__main__:[Epoch: 11] loss: 0.038684, mae: 0.142781, r2: 0.848817, val_loss: 0.044217, val_mae: 0.152006, val_r2: 0.827509
DEBUG:__main__:[Epoch: 12] loss: 0.037157, mae: 0.139804, r2: 0.854744, val_loss: 0.043042, val_mae: 0.149784, val_r2: 0.832520
DEBUG:__main__:[Epoch: 13] loss: 0.035808, mae: 0.137125, r2: 0.859980, val_loss: 0.042030, val_mae: 0.147862, val_r2: 0.835925
DEBUG:__main__:[Epoch: 14] loss: 0.034596, mae: 0.134655, r2: 0.864691, val_loss: 0.041097, val_mae: 0.146004, val_r2: 0.838765
DEBUG:__main__:[Epoch: 15] loss: 0.033503, mae: 0.132424, r2: 0.868931, val_loss: 0.040286, val_mae: 0.144433, val_r2: 0.843410
DEBUG:__main__:[Epoch: 16] loss: 0.032501, mae: 0.130347, r2: 0.872828, val_loss: 0.039534, val_mae: 0.142930, val_r2: 0.845988
DEBUG:__main__:[Epoch: 17] loss: 0.031591, mae: 0.128440, r2: 0.876367, val_loss: 0.038907, val_mae: 0.141715, val_r2: 0.847752
DEBUG:__main__:[Epoch: 18] loss: 0.030749, mae: 0.126645, r2: 0.879637, val_loss: 0.038361, val_mae: 0.140611, val_r2: 0.850258
DEBUG:__main__:[Epoch: 19] loss: 0.029976, mae: 0.124981, r2: 0.882636, val_loss: 0.037879, val_mae: 0.139672, val_r2: 0.851812
DEBUG:__main__:[Epoch: 20] loss: 0.029266, mae: 0.123456, r2: 0.885399, val_loss: 0.037432, val_mae: 0.138743, val_r2: 0.854071
DEBUG:__main__:[Epoch: 21] loss: 0.028605, mae: 0.122008, r2: 0.887967, val_loss: 0.037072, val_mae: 0.138048, val_r2: 0.855594
DEBUG:__main__:[Epoch: 22] loss: 0.027977, mae: 0.120615, r2: 0.890411, val_loss: 0.036712, val_mae: 0.137313, val_r2: 0.856608
DEBUG:__main__:[Epoch: 23] loss: 0.027399, mae: 0.119317, r2: 0.892656, val_loss: 0.036377, val_mae: 0.136645, val_r2: 0.857583
DEBUG:__main__:[Epoch: 24] loss: 0.026847, mae: 0.118075, r2: 0.894807, val_loss: 0.036067, val_mae: 0.136011, val_r2: 0.857871
DEBUG:__main__:[Epoch: 25] loss: 0.026332, mae: 0.116889, r2: 0.896811, val_loss: 0.035771, val_mae: 0.135440, val_r2: 0.859612
DEBUG:__main__:[Epoch: 26] loss: 0.025844, mae: 0.115761, r2: 0.898716, val_loss: 0.035508, val_mae: 0.134888, val_r2: 0.861499
DEBUG:__main__:[Epoch: 27] loss: 0.025384, mae: 0.114688, r2: 0.900511, val_loss: 0.035255, val_mae: 0.134388, val_r2: 0.861832
DEBUG:__main__:[Epoch: 28] loss: 0.024946, mae: 0.113665, r2: 0.902215, val_loss: 0.035033, val_mae: 0.133928, val_r2: 0.862798
DEBUG:__main__:[Epoch: 29] loss: 0.024532, mae: 0.112685, r2: 0.903824, val_loss: 0.034813, val_mae: 0.133488, val_r2: 0.864419
DEBUG:__main__:[Epoch: 30] loss: 0.024133, mae: 0.111746, r2: 0.905379, val_loss: 0.034616, val_mae: 0.133049, val_r2: 0.864241
DEBUG:__main__:[Epoch: 31] loss: 0.023745, mae: 0.110826, r2: 0.906887, val_loss: 0.034431, val_mae: 0.132662, val_r2: 0.865318
